"觀測時間(day)","測站氣壓(hPa)","海平面氣壓(hPa)","測站最高氣壓(hPa)","測站最高氣壓時間(LST)","測站最低氣壓(hPa)","測站最低氣壓時間(LST)","氣溫(℃)","最高氣溫(℃)","最高氣溫時間(LST)","最低氣溫(℃)","最低氣溫時間(LST)","露點溫度(℃)","相對溼度(%)","最小相對溼度(%)","最小相對溼度時間(LST)","風速(m/s)","風向(360degree)","最大瞬間風(m/s)","最大瞬間風風向(360degree)","最大瞬間風風速時間(LST)","降水量(mm)","降水時數(hour)","最大十分鐘降水量(mm)","最大十分鐘降水量起始時間(LST)","最大六十分鐘降水量(mm)","最大六十分鐘降水量起始時間(LST)","日照時數(hour)","日照率(%)","全天空日射量(MJ/㎡)","能見度(km)","A型蒸發量(mm)","日最高紫外線指數","日最高紫外線指數時間(LST)","總雲量(0~10)","地溫0cm","地溫5cm","地溫10cm","地溫20cm","地溫30cm","地溫50cm","地溫100cm"
"10","1007.6","1010.0","1008.8","2013/09/10 10:10:00","1006.1","2013/09/10 17:29:00","28.0","31.6","2013/09/10 14:02:00","24.2","2013/09/10 04:27:00","23.9","79","65","2013/09/10 13:41:00","2.2","40","6.4","310","2013/09/10 10:13:00","0.0","0.0","0.0","--","0.0","--","10.2","82.6","22.08","12.7","5.7","7","2013/09/10 12:00:00","1.2","30.7","29.3","29.1","29.2","28.5","28.5","28.5"
"11","1007.8","1010.3","1009.4","2013/09/11 08:51:00","1005.9","2013/09/11 16:09:00","28.7","32.8","2013/09/11 16:41:00","25.1","2013/09/11 04:19:00","23.9","76","57","2013/09/11 16:45:00","3.2","50","10.5","50","2013/09/11 14:38:00","0.0","0.0","0.0","--","0.0","--","6.6","53.6","17.58","6.6","6.6","6","2013/09/11 14:00:00","6.3","30.3","29.6","28.7","29.3","29.1","28.5","28.9"
"12","1008.3","1010.8","1010.5","2013/09/12 20:41:00","1007.0","2013/09/12 14:10:00","28.7","31.3","2013/09/12 08:43:00","25.4","2013/09/12 04:57:00","24.3","77","67","2013/09/12 08:59:00","2.1","270","7.8","270","2013/09/12 10:20:00","0.0","0.0","0.0","--","0.0","--","8.5","69.1","19.90","7.8","4.8","7","2013/09/12 12:00:00","6.2","30.9","30.1","29.7","29.6","29.3","29.2","28.6"
"13","1006.8","1009.2","1009.4","2013/09/13 00:01:00","1004.5","2013/09/13 16:09:00","28.8","32.0","2013/09/13 10:16:00","26.5","2013/09/13 04:44:00","24.9","80","67","2013/09/13 10:14:00","2.2","260","9.0","240","2013/09/13 14:53:00","0.0","0.0","0.0","--","0.0","--","6.8","55.4","20.54","9.3","6.2","7","2013/09/13 12:00:00","6.3","32.5","30.8","30.6","30.1","29.6","29.4","28.7"
"14","1003.9","1006.3","1006.0","2013/09/14 00:01:00","1001.4","2013/09/14 15:40:00","28.5","31.8","2013/09/14 10:57:00","26.2","2013/09/14 05:11:00","24.7","80","69","2013/09/14 10:20:00","3.1","40","10.6","40","2013/09/14 17:24:00","0.0","0.0","0.0","--","0.0","--","7.6","62.1","18.98","10.8","6.3","7","2013/09/14 11:00:00","3.2","29.9","30.3","30.3","30.2","29.9","29.6","28.9"
"15","1003.9","1006.3","1006.2","2013/09/15 22:16:00","1001.9","2013/09/15 01:55:00","28.4","31.0","2013/09/15 11:51:00","26.3","2013/09/15 02:37:00","24.0","77","68","2013/09/15 08:38:00","5.1","60","14.5","50","2013/09/15 15:12:00","0.0","0.0","0.0","--","0.0","--","10.0","81.8","22.29","13.3","6.3","8","2013/09/15 13:00:00","2.2","29.6","30.0","30.0","30.0","29.8","29.7","29.0"
"16","1006.4","1008.8","1008.0","2013/09/16 21:15:00","1004.6","2013/09/16 03:07:00","27.6","30.8","2013/09/16 11:30:00","25.5","2013/09/16 05:06:00","21.7","71","60","2013/09/16 14:52:00","7.4","60","18.2","40","2013/09/16 10:55:00","0.0","0.0","0.0","--","0.0","--","10.7","87.7","22.41","10.0","8.4","7","2013/09/16 12:00:00","1.3","28.3","28.9","29.2","29.4","29.5","29.7","29.2"
"17","1006.8","1009.3","1008.4","2013/09/17 21:00:00","1005.2","2013/09/17 14:38:00","27.2","30.0","2013/09/17 12:55:00","24.8","2013/09/17 05:14:00","20.6","67","58","2013/09/17 12:47:00","7.8","50","18.9","40","2013/09/17 12:47:00","0.0","0.0","0.0","--","0.0","--","11.2","92.0","22.34","14.0","9.2","7","2013/09/17 12:00:00","1.7","27.5","28.3","29.8","28.8","28.9","29.5","29.2"
"18","1006.0","1008.5","1007.5","2013/09/18 08:25:00","1003.9","2013/09/18 15:23:00","27.8","31.2","2013/09/18 10:26:00","25.5","2013/09/18 00:45:00","23.3","77","62","2013/09/18 14:01:00","7.4","60","17.6","60","2013/09/18 10:56:00","1.0","3.7","0.5","2013/09/18 18:53:00","1.0","2013/09/18 18:24:00","6.3","51.9","16.53","17.7","-5.2","6","2013/09/18 11:00:00","6.5","27.7","28.3","28.5","28.6","28.6","29.1","29.1"
"19","1005.6","1008.0","1006.9","2013/09/19 21:19:00","1003.5","2013/09/19 15:30:00","28.2","30.9","2013/09/19 11:46:00","26.4","2013/09/19 23:40:00","24.2","79","73","2013/09/19 11:44:00","8.3","60","19.9","50","2013/09/19 14:21:00","T","0.4","T","2013/09/19 16:50:00","T","2013/09/19 16:11:00","5.8","47.9","18.87","13.2","-7.3","7","2013/09/19 12:00:00","6.2","28.8","28.5","28.6","28.8","28.9","29.0","29.0"
"20","1002.1","1004.5","1005.8","2013/09/20 00:01:00","998.3","2013/09/20 23:49:00","27.4","29.4","2013/09/20 11:45:00","25.4","2013/09/20 03:50:00","24.7","85","77","2013/09/20 07:43:00","9.4","50","20.7","60","2013/09/20 19:41:00","6.5","1.5","3.0","2013/09/20 05:05:00","3.0","2013/09/20 05:05:00","1.7","14.1","11.01","11.6","-2.3","6","2013/09/20 12:00:00","9.3","26.8","27.7","28.1","28.4","28.5","29.0","29.0"
"21","994.0","996.4","998.5","2013/09/21 00:03:00","991.1","2013/09/21 15:57:00","28.3","30.0","2013/09/21 10:50:00","26.2","2013/09/21 00:54:00","24.6","81","69","2013/09/21 22:22:00","11.4","60","25.4","50","2013/09/21 12:06:00","3.5","0.9","1.5","2013/09/21 00:20:00","2.5","2013/09/21 00:20:00","0.0","0.0","6.49","9.7","-3.3","4","2013/09/21 11:00:00","9.7","27.0","27.0","27.4","27.9","28.0","28.9","29.0"
"22","996.3","998.7","1001.1","2013/09/22 21:27:00","991.2","2013/09/22 04:09:00","27.9","30.3","2013/09/22 10:34:00","25.8","2013/09/22 23:58:00","24.4","82","70","2013/09/22 10:33:00","4.7","80","21.9","80","2013/09/22 00:41:00","4.0","1.8","0.5","2013/09/22 04:01:00","2.0","2013/09/22 11:03:00","0.0","0.0","4.83","10.0","-0.8","3","2013/09/22 14:00:00","9.5","27.6","26.9","27.1","27.6","27.8","28.7","29.1"
"23","1003.4","1005.8","1004.8","2013/09/23 20:40:00","1000.8","2013/09/23 00:01:00","27.5","31.9","2013/09/23 10:39:00","25.0","2013/09/23 06:10:00","24.3","83","66","2013/09/23 10:30:00","2.0","90","6.7","80","2013/09/23 21:37:00","0.5","0.2","0.5","2013/09/23 15:25:00","0.5","2013/09/23 15:25:00","4.2","34.9","10.43","9.7","-3.8","6","2013/09/23 12:00:00","6.2","28.4","28.1","28.2","28.2","28.2","28.6","28.9"
"24","1004.9","1007.3","1006.7","2013/09/24 22:26:00","1003.5","2013/09/24 14:55:00","27.6","32.2","2013/09/24 10:51:00","23.3","2013/09/24 04:53:00","22.7","75","52","2013/09/24 10:47:00","5.0","50","13.3","60","2013/09/24 15:49:00","0.0","0.0","0.0","--","0.0","--","11.3","94.2","22.17","11.7","7.0","8","2013/09/24 12:00:00","1.0","27.9","27.8","27.9","28.3","28.3","28.6","28.9"
"25","1007.9","1010.3","1011.2","2013/09/25 22:48:00","1006.1","2013/09/25 02:31:00","27.0","30.3","2013/09/25 11:07:00","24.0","2013/09/25 23:59:00","22.8","78","69","2013/09/25 13:49:00","7.0","50","16.4","70","2013/09/25 21:48:00","2.5","0.7","1.5","2013/09/25 21:07:00","2.5","2013/09/25 20:38:00","11.1","92.7","22.01","10.0","-7.8","7","2013/09/25 12:00:00","0.5","27.2","27.7","27.7","28.0","28.2","28.6","28.8"
"26","1011.4","1013.9","1012.8","2013/09/26 21:08:00","1010.2","2013/09/26 03:43:00","25.4","27.7","2013/09/26 10:43:00","23.5","2013/09/26 00:17:00","18.9","68","59","2013/09/26 11:01:00","8.4","60","18.5","60","2013/09/26 11:57:00","1.5","0.5","1.0","2013/09/26 00:08:00","1.0","2013/09/26 00:01:00","4.0","33.5","15.32","13.5","-7.2","7","2013/09/26 12:00:00","7.2","24.3","25.4","26.0","26.8","27.5","28.5","28.8"
"27","1009.6","1012.1","1011.8","2013/09/27 00:01:00","1007.7","2013/09/27 15:00:00","25.6","28.1","2013/09/27 11:57:00","23.3","2013/09/27 05:24:00","19.7","70","59","2013/09/27 09:38:00","8.0","50","20.6","60","2013/09/27 15:02:00","0.0","0.0","0.0","--","0.0","--","11.2","94.0","22.02","16.3","8.2","7","2013/09/27 12:00:00","2.0","25.6","25.7","25.9","26.3","26.9","28.0","28.6"
"28","1006.4","1008.9","1007.8","2013/09/28 00:01:00","1005.0","2013/09/28 14:14:00","26.7","29.7","2013/09/28 11:05:00","24.4","2013/09/28 03:32:00","22.6","78","66","2013/09/28 09:16:00","6.3","50","14.8","50","2013/09/28 14:11:00","0.0","0.0","0.0","--","0.0","--","9.3","78.2","20.28","18.5","6.3","7","2013/09/28 12:00:00","5.8","27.4","27.0","26.7","27.0","27.2","27.8","28.5"
"29","1006.1","1008.6","1008.3","2013/09/29 21:10:00","1003.8","2013/09/29 03:01:00","26.9","30.7","2013/09/29 11:30:00","23.3","2013/09/29 05:46:00","23.3","81","69","2013/09/29 10:17:00","6.0","50","17.5","60","2013/09/29 22:10:00","0.0","0.0","0.0","--","0.0","--","5.5","46.3","17.42","11.0","-4.3","7","2013/09/29 12:00:00","8.8","27.2","27.7","27.6","27.7","27.7","27.8","28.5"
"30","1008.8","1011.3","1011.0","2013/09/30 22:13:00","1006.4","2013/09/30 02:12:00","25.5","26.9","2013/09/30 15:12:00","24.6","2013/09/30 04:46:00","23.6","90","80","2013/09/30 15:22:00","8.6","50","17.6","60","2013/09/30 21:02:00","8.0","5.6","1.0","2013/09/30 09:53:00","2.5","2013/09/30 09:16:00","0.0","0.0","5.21","6.8","-0.9","3","2013/09/30 14:00:00","9.3","25.0","26.3","26.6","27.1","27.5","28.2","28.4"
