Precp
0.0
1.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
1.5
0.5
0.0
0.0
0.0
0.0
0.0
2.0
0.0
0.0
0.0
4.5
2.5
6.0
3.0
0.0
0.0
0.5
5.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
1.0
2.5
16.0
14.0
0.0
2.5
0.0
13.0
6.0
0.0
10.5
17.5
0.0
2.0
0.0
0.0
0.0
0.0
0.0
2.0
0.0
0.0
0.0
0.0
0.0
4.0
67.5
4.5
0.0
0.0
8.5
16.0
0.5
0.0
0.0
0.0
0.0
0.0
0.0
0.0
3.0
1.5
55.0
6.0
46.0
0.5
0.0
15.0
19.0
4.0
0.0
0.0
1.5
0.0
0.0
0.0
0.0
0.0
0.0
15.5
19.5
0.0
0.0
0.0
0.0
0.0
0.0
0.5
13.5
3.5
1.5
0.0
0.0
99.5
5.5
1.0
0.0
0.0
0.0
0.0
14.5
0.0
0.0
4.5
0.0
0.0
0.0
0.0
0.0
6.5
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
42.5
13.5
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
19.5
17.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
29.0
0.0
23.5
0.0
0.0
0.0
2.5
0.0
0.0
0.0
16.5
0.0
0.0
189.0
23.0
7.0
8.0
1.5
5.0
3.0
15.5
1.5
0.0
10.0
15.5
1.5
0.0
0.0
0.0
0.0
0.0
0.0
0.0
11.0
6.0
0.5
1.0
5.0
0.0
0.0
0.0
1.5
1.0
1.0
5.0
0.0
0.0
0.0
4.0
5.5
1.5
0.5
1.0
21.0
0.0
0.0
0.5
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.5
3.5
6.0
0.0
9.0
1.0
2.0
1.5
0.0
0.0
0.0
3.0
0.0
0.0
0.0
0.0
0.0
1.0
0.0
0.0
0.0
0.0
0.0
1.5
4.5
2.0
6.0
0.0
3.0
0.0
17.0
0.0
0.0
2.0
0.0
1.0
0.0
0.0
5.0
34.5
11.0
11.5
3.0
0.0
29.0
5.0
45.5
7.5
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
34.5
0.0
0.0
0.0
9.0
3.0
0.0
0.0
0.0
0.0
8.5
22.0
3.5
0.0
13.0
0.0
0.0
0.0
0.0
0.0
75.0
35.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
103.5
13.5
6.0
2.0
3.0
0.0
13.0
5.5
31.5
0.0
3.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
72.5
1.0
8.0
1.0
1.5
0.5
0.0
0.0
0.0
0.0
