"觀測時間(day)","測站氣壓(hPa)","海平面氣壓(hPa)","測站最高氣壓(hPa)","測站最高氣壓時間(LST)","測站最低氣壓(hPa)","測站最低氣壓時間(LST)","氣溫(℃)","最高氣溫(℃)","最高氣溫時間(LST)","最低氣溫(℃)","最低氣溫時間(LST)","露點溫度(℃)","相對溼度(%)","最小相對溼度(%)","最小相對溼度時間(LST)","風速(m/s)","風向(360degree)","最大瞬間風(m/s)","最大瞬間風風向(360degree)","最大瞬間風風速時間(LST)","降水量(mm)","降水時數(hour)","最大十分鐘降水量(mm)","最大十分鐘降水量起始時間(LST)","最大六十分鐘降水量(mm)","最大六十分鐘降水量起始時間(LST)","日照時數(hour)","日照率(%)","全天空日射量(MJ/㎡)","能見度(km)","A型蒸發量(mm)","日最高紫外線指數","日最高紫外線指數時間(LST)","總雲量(0~10)","地溫0cm","地溫5cm","地溫10cm","地溫20cm","地溫30cm","地溫50cm","地溫100cm"
"10","1013.4","1015.9","1015.3","2016/12/10 22:02:00","1011.5","2016/12/10 15:02:00","21.5","24.2","2016/12/10 12:15:00","19.9","2016/12/10 20:39:00","16.5","74","68","2016/12/10 00:33:00","9.8","40","19.6","30","2016/12/10 13:31:00","0.0","0.0","0.0","--","0.0","--","9.4","89.0","14.13","14.0","4.7","4","2016/12/10 12:00:00","1.2","19.9","20.6","20.5","20.8","21.5","22.1","23.5"
"11","1013.8","1016.3","1016.9","2016/12/11 09:05:00","1011.5","2016/12/11 15:45:00","20.6","22.9","2016/12/11 12:46:00","18.4","2016/12/11 22:48:00","16.3","77","68","2016/12/11 14:04:00","8.5","50","20.2","40","2016/12/11 11:22:00","0.0","0.0","0.0","--","0.0","--","6.0","56.8","13.63","21.3","3.4","5","2016/12/11 12:00:00","4.3","19.7","20.6","20.5","21.0","21.6","22.0","23.2"
"12","1013.3","1015.8","1014.8","2016/12/12 09:10:00","1011.8","2016/12/12 15:35:00","20.1","23.1","2016/12/12 10:33:00","17.8","2016/12/12 22:32:00","17.4","85","76","2016/12/12 00:01:00","2.7","320","8.4","310","2016/12/12 11:00:00","0.0","0.0","0.0","--","0.0","--","4.4","41.7","9.99","15.3","2.0","3","2016/12/12 13:00:00","6.2","20.4","20.8","20.6","20.7","21.7","22.0","23.1"
"13","1013.1","1015.7","1015.6","2016/12/13 23:41:00","1011.0","2016/12/13 14:16:00","19.4","22.8","2016/12/13 11:31:00","16.0","2016/12/13 05:54:00","16.4","83","70","2016/12/13 11:49:00","3.7","40","12.1","40","2016/12/13 23:28:00","0.0","0.0","0.0","--","0.0","--","7.7","73.0","14.11","17.0","5.3","5","2016/12/13 12:00:00","2.2","20.0","20.8","20.6","21.0","21.6","22.0","23.1"
"14","1017.6","1020.2","1020.1","2016/12/14 23:41:00","1015.5","2016/12/14 00:01:00","18.5","20.0","2016/12/14 09:15:00","16.6","2016/12/14 23:38:00","12.8","69","63","2016/12/14 14:15:00","8.6","40","20.0","30","2016/12/14 17:52:00","0.0","0.0","0.0","--","0.0","--","0.0","0.0","3.10","22.2","4.3","1","2016/12/14 10:00:00","9.7","18.1","19.6","19.6","20.5","21.3","22.0","23.1"
"15","1022.2","1024.8","1024.7","2016/12/15 20:53:00","1019.3","2016/12/15 02:19:00","14.9","16.6","2016/12/15 00:01:00","14.0","2016/12/15 14:01:00","8.4","65","61","2016/12/15 10:28:00","10.0","40","19.1","40","2016/12/15 18:57:00","0.0","0.0","0.0","--","0.0","--","0.0","0.0","2.25","15.5","3.9","2","2016/12/15 11:00:00","10.0","15.7","17.9","18.0","19.2","20.6","21.6","23.1"
"16","1024.0","1026.6","1025.9","2016/12/16 08:36:00","1022.5","2016/12/16 23:34:00","14.8","17.2","2016/12/16 12:05:00","13.8","2016/12/16 03:30:00","7.1","60","50","2016/12/16 11:09:00","10.1","40","19.3","40","2016/12/16 05:51:00","0.0","0.0","0.0","--","0.0","--","5.7","54.1","11.50","13.8","5.3","4","2016/12/16 12:00:00","5.5","15.3","17.1","17.2","18.2","19.6","21.0","23.1"
"17","1020.4","1023.0","1022.9","2016/12/17 07:58:00","1017.9","2016/12/17 14:53:00","18.3","23.0","2016/12/17 13:38:00","14.5","2016/12/17 00:02:00","10.1","59","51","2016/12/17 12:47:00","6.1","50","15.0","50","2016/12/17 10:11:00","0.0","0.0","0.0","--","0.0","--","9.2","87.3","14.20","17.5","4.4","4","2016/12/17 12:00:00","2.2","17.1","17.7","17.7","18.4","19.4","20.7","23.0"
"18","1018.7","1021.3","1020.9","2016/12/18 08:48:00","1017.0","2016/12/18 16:11:00","18.5","23.3","2016/12/18 13:07:00","14.2","2016/12/18 06:58:00","13.6","74","56","2016/12/18 09:41:00","1.8","130","6.4","320","2016/12/18 11:14:00","0.0","0.0","0.0","--","0.0","--","9.6","91.1","14.20","13.7","2.6","4","2016/12/18 12:00:00","0.2","18.2","18.5","18.5","18.9","19.7","20.4","22.7"
"19","1015.9","1018.4","1018.1","2016/12/19 08:48:00","1013.4","2016/12/19 15:48:00","19.1","24.3","2016/12/19 14:46:00","14.6","2016/12/19 04:36:00","16.0","82","68","2016/12/19 11:42:00","2.0","160","6.7","320","2016/12/19 14:03:00","0.0","0.0","0.0","--","0.0","--","9.6","91.1","14.13","9.7","2.3","4","2016/12/19 12:00:00","0.7","19.0","19.1","19.1","19.3","19.9","20.6","22.5"
"20","1013.6","1016.2","1016.4","2016/12/20 08:24:00","1011.1","2016/12/20 14:47:00","22.3","28.6","2016/12/20 14:44:00","16.2","2016/12/20 02:32:00","19.0","82","62","2016/12/20 14:40:00","3.1","40","11.0","30","2016/12/20 10:46:00","0.0","0.0","0.0","--","0.0","--","5.0","47.5","12.74","15.3","3.2","5","2016/12/20 12:00:00","4.5","20.5","20.3","20.1","20.1","20.5","20.7","22.5"
"21","1013.7","1016.2","1015.3","2016/12/21 08:35:00","1011.7","2016/12/21 14:29:00","21.7","25.7","2016/12/21 11:26:00","20.1","2016/12/21 06:48:00","20.0","90","80","2016/12/21 00:01:00","1.8","300","8.8","280","2016/12/21 12:02:00","0.0","0.0","0.0","--","0.0","--","3.8","36.1","11.06","2.8","-1.8","4","2016/12/21 12:00:00","7.2","21.4","21.4","21.1","21.0","21.1","21.2","22.3"
"22","1015.4","1017.9","1017.3","2016/12/22 23:56:00","1013.5","2016/12/22 03:24:00","20.1","22.9","2016/12/22 13:54:00","17.9","2016/12/22 17:40:00","17.9","87","71","2016/12/22 23:43:00","5.2","40","20.2","40","2016/12/22 23:55:00","7.1","3.3","2.5","2016/12/22 09:19:00","5.0","2016/12/22 08:33:00","0.0","0.0","3.23","10.7","-3.1","2","2016/12/22 12:00:00","8.7","20.3","21.1","20.9","21.2","21.6","21.5","22.3"
"23","1017.9","1020.5","1020.1","2016/12/23 09:13:00","1016.2","2016/12/23 14:41:00","18.1","20.8","2016/12/23 11:21:00","16.5","2016/12/23 06:20:00","11.3","65","54","2016/12/23 11:26:00","10.9","50","23.0","40","2016/12/23 12:31:00","0.0","0.0","0.0","--","0.0","--","7.9","75.0","13.25","6.2","6.3","4","2016/12/23 12:00:00","2.2","17.0","18.9","18.8","19.8","20.8","21.5","22.5"
"24","1016.6","1019.2","1018.8","2016/12/24 09:51:00","1014.8","2016/12/24 14:30:00","19.5","22.7","2016/12/24 12:48:00","17.1","2016/12/24 01:24:00","11.8","61","55","2016/12/24 11:16:00","8.0","50","19.6","40","2016/12/24 09:26:00","0.0","0.0","0.0","--","0.0","--","3.8","36.1","11.99","10.0","3.6","4","2016/12/24 12:00:00","6.0","17.5","18.6","18.5","19.1","20.2","21.1","22.6"
"25","1015.0","1017.5","1017.8","2016/12/25 08:19:00","1012.4","2016/12/25 14:51:00","21.3","26.9","2016/12/25 11:35:00","17.7","2016/12/25 04:40:00","16.4","74","54","2016/12/25 11:07:00","2.7","70","11.1","50","2016/12/25 00:11:00","0.0","0.0","0.0","--","0.0","--","7.1","67.4","13.38","11.0","3.3","4","2016/12/25 12:00:00","2.7","19.8","20.1","19.9","19.9","20.6","21.0","22.5"
"26","1013.5","1016.1","1015.0","2016/12/26 09:06:00","1011.6","2016/12/26 14:30:00","19.6","23.1","2016/12/26 13:21:00","16.7","2016/12/26 01:43:00","17.7","89","77","2016/12/26 13:12:00","2.7","260","9.6","220","2016/12/26 12:10:00","0.0","0.0","0.0","--","0.0","--","5.9","56.0","12.08","7.5","-1.6","5","2016/12/26 13:00:00","4.5","20.1","20.4","20.2","20.3","20.9","21.1","22.4"
"27","1019.5","1022.0","1022.4","2016/12/27 21:38:00","1014.1","2016/12/27 00:01:00","15.0","20.1","2016/12/27 02:58:00","12.1","2016/12/27 18:13:00","12.1","83","68","2016/12/27 20:33:00","10.9","40","22.6","30","2016/12/27 06:42:00","2.4","2.9","1.0","2016/12/27 02:48:00","1.5","2016/12/27 02:48:00","0.0","0.0","1.16","13.0","-0.8","1","2016/12/27 13:00:00","10.0","16.3","18.5","18.5","19.6","20.6","21.1","22.2"
"28","1020.2","1022.8","1021.9","2016/12/28 22:37:00","1018.1","2016/12/28 15:12:00","14.8","16.2","2016/12/28 23:41:00","12.7","2016/12/28 00:17:00","10.5","76","65","2016/12/28 08:03:00","8.2","50","19.2","40","2016/12/28 00:39:00","1.1","1.5","0.5","2016/12/28 11:44:00","0.9","2016/12/28 11:44:00","0.0","0.0","3.05","19.7","-0.5","2","2016/12/28 13:00:00","10.0","15.1","16.5","16.6","17.7","19.2","20.6","22.3"
"29","1022.4","1025.0","1024.5","2016/12/29 09:52:00","1021.1","2016/12/29 04:11:00","15.8","16.6","2016/12/29 12:54:00","14.6","2016/12/29 17:53:00","9.7","67","57","2016/12/29 22:58:00","11.0","40","23.1","40","2016/12/29 19:17:00","0.0","0.0","0.0","--","0.0","--","0.1","0.9","4.24","22.5","3.6","2","2016/12/29 13:00:00","9.3","15.0","16.4","16.5","17.4","18.9","20.2","22.1"
"30","1020.7","1023.3","1022.3","2016/12/30 08:28:00","1018.8","2016/12/30 15:10:00","18.3","21.5","2016/12/30 11:37:00","15.5","2016/12/30 05:24:00","11.8","66","55","2016/12/30 10:03:00","9.0","50","18.9","40","2016/12/30 00:09:00","0.0","0.0","0.0","--","0.0","--","8.5","80.5","14.00","16.3","4.4","5","2016/12/30 13:00:00","3.3","16.4","17.1","17.0","17.5","18.6","19.2","22.1"
"31","1019.2","1021.8","1020.9","2016/12/31 08:27:00","1017.2","2016/12/31 14:34:00","20.5","23.1","2016/12/31 11:37:00","18.6","2016/12/31 00:29:00","16.3","77","71","2016/12/31 23:32:00","9.0","30","18.0","30","2016/12/31 11:42:00","0.0","0.0","0.0","--","0.0","--","9.7","91.8","15.27","17.0","4.0","5","2016/12/31 12:00:00","2.5","18.8","18.8","18.6","18.7","19.2","19.7","21.7"
