StnPres,SeaPres,StnPresMax,StnPresMin,Temperature,T Max,T Min,Td dew point,RH,RHMin,WS,WD,WSGust,WDGust,PrecpHour,PrecpMax10,PrecpMax60,SunShine,SunshineRate,GloblRad,VisbMean,EvapA,UVI Max,Cloud Amount,TxSoil0cm,TxSoil5cm,TxSoil10cm,TxSoil20cm,TxSoil30cm,TxSoil50cm,TxSoil100cm,Precp
-0.9102738334980017,-0.9193357840790782,-0.7120781567912795,-1.2143170680624433,0.8708611444981765,1.2238387090467768,0.5869074898394862,0.7248559983126466,-0.14339017476544347,-1.2917892790951353,-0.8238578209263192,0.2157490639824849,-0.16130994117536482,0.8590247088561186,-0.08338966079375405,1.1797689672478426,1.0204310194716752,0.7421786293383863,0.5642852039699385,0.9167284399162472,-0.21355858079713252,-1.8721428810475758,0.5471190689954989,0.48947886598525553,0.994944608973667,0.9765870049740816,0.6696894605206412,0.9454650642474223,0.8115479549647218,0.9424560455708842,1.2302481599004385,0.3372422948557874
-0.4596816420580545,-0.47263674331982003,-0.5277253173307742,-0.44645550223168606,0.8897007261497689,0.9727157224138099,0.7948113603500717,0.8319410415461234,-0.030104507158009764,-0.8315656551105134,-1.1640628487342675,0.4206408008786564,-1.1582250183413458,0.5828966887735211,-0.2164278239082547,-0.05369719562671379,0.04248375322418309,0.8813371223393343,0.6936455271239037,1.0658236553473803,0.18390182230987345,-1.9433627295841143,0.5471190689954989,-0.2255271954696145,1.3125965473377736,1.2306574919799256,1.227414498062269,1.174029152455635,1.0494105281007056,1.0282105585908792,1.1563238965274454,-0.157115685192221
-0.6305959215697459,-0.6266708953057663,-0.6813526835478706,-0.6307422780310573,1.0780965426656908,1.152089284294501,0.9271138234022622,0.7783985199293847,-0.5965328451951782,-1.1997445542982108,-0.8994589382169745,-0.9111554889464584,-1.0361537844026545,-0.8897860850003323,-0.45589651751435595,-0.3620637363453529,-0.3242464716186264,1.5307434230104224,1.2915776874800093,1.4306826784756017,0.9096990801574493,1.2140505555357637,0.5471190689954989,-0.9064853492361574,1.365538537065125,1.2669532758379032,1.3017778364011523,1.2311701745076884,1.1683418146686968,1.0282105585908792,1.131682475403115,-0.3116025539572236
-1.0034998041407537,-0.9963528600720514,-0.9425192061169241,-1.0761019862129104,1.0215777977109142,1.026527790978017,0.8515124159438678,0.9390260847796008,-0.030104507158009764,-0.5554314807197402,-0.8616583795716468,2.367112301392286,-0.6902852882430282,-0.8897860850003323,-0.45589651751435595,-0.3620637363453529,-0.3242464716186264,1.5771295873440718,1.3346977951979977,1.333710180634214,1.7737434347378969,0.9529111109017889,0.26750814380300103,-0.8724374415478304,1.2067125678830717,1.2669532758379032,1.2831870018164317,1.269264189209057,1.2079855768580272,1.2425968411408674,1.1070410542787836,-0.3116025539572236
-1.112263436557283,-1.1195801816608015,-1.0961465723340207,-1.0300302922630546,1.0027382160593223,1.2059013528587075,1.0972169901836506,0.7783985199293847,-0.36996150998031085,-1.5679234534859083,-1.0506611727982849,1.1377618800152567,-0.7920113165252711,0.9510673822169844,-0.45589651751435595,-0.3620637363453529,-0.3242464716186264,-0.8349509580056858,-0.8816757415066058,-0.0445114449365087,0.6677666608749242,0.5018520701703777,-0.012102781389496811,1.1704370197517988,1.1184759183374864,1.2125096000509363,1.2460053326469895,1.2311701745076884,1.2079855768580272,1.2425968411408674,1.1070410542787836,-0.3116025539572236
-0.7082842304387028,-0.7190913864973376,-0.6659899469261575,-0.6768139719809132,0.9462194711045456,0.8650915852853961,1.0405159345898545,0.8854835631628621,-0.030104507158009764,-0.4633867559228159,-1.4286667592515607,-0.9111554889464584,-1.5244387201574205,-1.073871431722064,-0.45589651751435595,-0.3620637363453529,-0.3242464716186264,-1.1132679440075808,-1.1375217139666702,-0.5039186534600829,0.39127246740918076,-0.11538661714629021,-0.29171370658199464,1.068293296686817,1.2420072277013057,1.1399180323349811,1.171641994308106,1.1549821451049505,1.1286980524793664,1.2640354693958666,1.1563238965274454,-0.3116025539572236
-0.6772089068911307,-0.6882845561001588,-0.7274408934129926,-0.6921712032975319,1.0027382160593223,0.8292168729092575,1.1161173420482489,1.0104161136019187,0.1964668280568576,0.18092631765565464,-1.0128606141529573,-0.8087096204983726,-0.893737344807514,-0.7057007382786006,-0.45589651751435595,-0.3620637363453529,-0.3242464716186264,-1.15965410834123,-1.1806418216846586,-0.36209637536705336,-0.731985193545401,0.6680317167556344,-0.8509355569669903,1.1363891120634713,1.1184759183374864,1.121770140405992,1.1530511597233848,1.1549821451049505,1.1088761713847008,1.2640354693958666,1.2056067387761071,-0.3116025539572236
-0.8170478628552498,-0.8115118776889089,-0.8810682596300891,-0.7843145911972088,1.0592569610140983,0.9906530786018792,1.1350176939128478,0.9390260847796008,-0.14339017476544347,-0.2792973063289672,-1.0506611727982849,-0.8087096204983726,-1.3209866635929346,-0.7977434116394665,-0.45589651751435595,-0.3620637363453529,-0.3242464716186264,-1.1132679440075808,-1.1375217139666702,-0.1487568801160004,-0.6801425322705741,0.38315232260948,-0.5713246317744924,0.6597184044268916,1.1537705781557204,1.0310306807610476,1.1530511597233848,1.1549821451049505,1.089054290290036,1.1997195846308701,1.2056067387761071,-0.3116025539572236
-0.7393595539862927,-0.7344948016959357,-0.8042545765215409,-0.6614567406642946,1.0404173793625064,0.8830289414734647,1.2106191013712422,1.0639586352186574,0.1964668280568576,-0.0031631319381940958,-0.9750600555076295,1.3426536169114283,-1.4227126918751776,1.779451442464777,-0.45589651751435595,-0.3620637363453529,-0.3242464716186264,1.1828471905080535,0.9839875857583588,1.3106792123968847,-0.24812035498035032,1.1903106060235842,0.5471190689954989,-1.3831560568727377,1.7008378053383495,1.3576927354828474,1.3203686709858735,1.2502171818583725,1.148519933574032,1.1997195846308701,1.2056067387761071,-0.3116025539572236
-0.5529076127007888,-0.5650572345113913,-0.7120781567912795,-0.4003838082818302,1.0969361243172833,0.9547783662257413,1.2106191013712422,0.8676360559572823,-0.48324717758774455,-0.8315656551105134,-0.8616583795716468,1.445099485359514,-1.015808578746206,1.227195402299582,-0.45589651751435595,-0.3620637363453529,-0.3242464716186264,1.6003226695108965,1.37494322906812,1.2864360879365375,-0.8011087419118367,1.2377905050479432,0.26750814380300103,-1.893874672197645,1.6655431455201148,1.393988519340825,1.394732009324757,1.3264052112611104,1.2278074579526927,1.3069127259058642,1.2056067387761071,-0.3116025539572236
-0.6461335833435408,-0.6574777257029626,-0.7735291032781145,-0.5846705840812189,1.0969361243172833,0.936841010037672,1.0594162864544527,0.903331070368442,-0.36996150998031085,0.36501576724950335,-0.5970544690543537,1.035316011567171,-0.608904465617234,0.9510673822169844,-0.45589651751435595,-0.3620637363453529,-0.3242464716186264,0.9277232866729832,0.7540136779290874,1.0452169995560856,-0.6801425322705741,0.9529111109017889,0.5471190689954989,-1.246964426119429,1.8243691147021683,1.466580087056781,1.4319136784941986,1.3644992259624793,1.2674512201420232,1.3283513541608625,1.2056067387761071,-0.3116025539572236
-0.8636608481766169,-0.8577221232846858,-0.9425192061169241,-0.753600128563989,1.0780965426656908,0.9547783662257413,0.9838148789960584,0.903331070368442,-0.36996150998031085,0.272971042452579,-0.559253910409026,1.445099485359514,-0.5478688486478881,0.9510673822169844,-0.45589651751435595,-0.3620637363453529,-0.3242464716186264,1.1132679440075801,0.9293687826489067,1.151886747181612,-0.023468822789433824,1.2140505555357637,0.26750814380300103,-0.2255271954696145,1.8420164446112857,1.5210237628437475,1.5248678514178033,1.402593240663848,1.287273101236689,1.3283513541608625,1.2056067387761071,-0.3116025539572236
-0.7548972157600877,-0.7498982168945338,-0.7581663666564189,-0.6153850467144562,1.0215777977109142,0.9727157224138099,0.9649145271314594,0.8140935343405442,-0.48324717758774455,-0.4633867559228159,-0.4836527931183709,1.035316011567171,-1.0564989900591029,0.9510673822169844,-0.45589651751435595,-0.3620637363453529,-0.3242464716186264,0.9973025331734572,0.8230058502778689,0.9979429068584091,1.9983949669288132,1.095350807974866,0.5471190689954989,0.2851914198552927,1.7008378053383495,1.5028758709147585,1.469095347663641,1.4216402480145325,1.3467387445206849,1.3712286106708609,1.2302481599004385,-0.3116025539572236
-0.6150582597959685,-0.6266708953057663,-0.6967154201695663,-0.5078844274981431,1.1534548692720592,0.9906530786018792,1.0594162864544527,0.8140935343405442,-0.7098185128026119,-0.8315656551105134,-0.6348550276996813,1.445099485359514,-1.1378798126848972,1.227195402299582,-0.45589651751435595,-0.3620637363453529,-0.3242464716186264,1.3683918478426504,1.1708413858696418,1.0112766253116,1.825586096012724,1.1665706565114047,-0.012102781389496811,0.5575746813619099,1.7537797950657004,1.5028758709147585,1.469095347663641,1.4216402480145325,1.3269168634260193,1.3497899824158617,1.2302481599004385,-0.3116025539572236
-0.5373699509270116,-0.5496538193127931,-0.7120781567912795,-0.4157410395984488,1.1346152876204674,1.0444651471660864,1.172818397642045,0.8676360559572823,-0.5965328451951782,-0.739520930313589,-0.6726555863450089,1.035316011567171,-0.6902852882430282,0.8590247088561186,-0.45589651751435595,-0.3620637363453529,-0.3242464716186264,1.2060402726748782,1.0242330196284815,1.0609750304553112,-0.38636745171322207,1.0716108584626867,0.26750814380300103,-0.29362301084626885,1.859663774520403,1.5028758709147585,1.4505045130789198,1.4216402480145325,1.3467387445206849,1.3712286106708609,1.2548895810247698,-0.3116025539572236
-0.7393595539862927,-0.7344948016959357,-0.8042545765215409,-0.6921712032975319,1.1534548692720592,1.0982772157302931,1.191718749506644,0.903331070368442,-0.48324717758774455,-0.37134203112589154,-0.6726555863450089,1.1377618800152567,-0.9140825504639629,0.9510673822169844,-0.45589651751435595,-0.3620637363453529,-0.3242464716186264,1.4843572586767735,1.2858283397842776,1.3252250870730926,-0.24812035498035032,1.1903106060235842,0.5471190689954989,-0.7362458107945217,1.8949584343386376,1.5754674386307137,1.5248678514178033,1.4787812700665859,1.3863825067100153,1.4355444954358567,1.3041724232734317,-0.3116025539572236
-0.9724244805931638,-0.9809494448734533,-1.0346956258471856,-0.9532441356799788,1.1346152876204674,0.9547783662257413,1.191718749506644,0.9925686063963396,-0.14339017476544347,0.36501576724950335,-0.5970544690543537,1.035316011567171,-1.097189401372,1.4112807490213135,-0.45589651751435595,-0.3620637363453529,-0.3242464716186264,1.1132679440075801,0.9437421518882361,1.0730965926854847,-0.6801425322705741,1.0241309594383274,0.5471190689954989,-0.6341020877295404,1.9479004240659883,1.5936153305597027,1.5434586860025246,1.49782827741727,1.4260262688993457,1.478421751945855,1.3041724232734317,-0.3116025539572236
-1.019037465914531,-1.011756275270632,-1.1268720455774468,-0.9532441356799788,1.0404173793625064,1.0624025033541558,1.0783166383190517,0.7962460271349644,-0.5965328451951782,-0.5554314807197402,-1.2018634073795953,0.7279784062229137,-1.0768441957155515,0.030640648608326066,-0.45589651751435595,-0.3620637363453529,-0.3242464716186264,0.7653717115052112,0.6189040070793903,0.7409657875787315,-0.38636745171322207,0.8816912623652501,0.26750814380300103,-1.0767248876777933,1.9479004240659883,1.629911114417681,1.6178220243414079,1.5549692994693234,1.4458481499940112,1.4569831236908557,1.3534552655220935,-0.3116025539572236
-1.2365647307476249,-1.2428075032495516,-1.188322992064282,-1.352532149911976,1.0969361243172833,1.1341519281064316,0.9271138234022622,1.0461111280130777,0.08318116044942393,-0.18725258153204283,-1.1262622900889399,-0.9111554889464584,-1.015808578746206,-0.9818287583611981,-0.24303545653115485,-0.23871712005789725,-0.17755438168150264,0.3015100681687192,0.18770292989950632,0.57732469747139,-0.6801425322705741,-1.7771830829988575,-0.012102781389496811,-0.36171882622292323,1.7184851352474668,1.5573195467017247,1.5248678514178033,1.49782827741727,1.4260262688993457,1.4998603802008532,1.3534552655220935,-0.24980780645122255
-0.5062946273794217,-0.5188469889156144,-0.15901963840972874,-0.8303862851470647,1.1346152876204674,1.0444651471660864,1.2673201569650383,0.95687359198518,-0.25667584237287716,-0.0031631319381940958,-1.2774645246702505,1.854882959151857,-1.5651291314703177,1.595366095743045,-0.45589651751435595,-0.3620637363453529,-0.3242464716186264,-0.4638616433364922,-0.5252161843712351,0.03185439711358421,-0.6801425322705741,0.5255920196825571,0.26750814380300103,-0.1233834724046331,1.8949584343386376,1.5210237628437475,1.5062770168330828,1.4787812700665859,1.4458481499940112,1.4998603802008532,1.1563238965274454,-0.3116025539572236
0.03752353470327754,0.03567595823379576,-0.08220595530118051,0.15247651911630106,1.2664923591816126,1.2597134214229142,1.1161173420482489,0.95687359198518,-0.5965328451951782,-1.015655104704362,-1.0884617314436125,1.7524370907037712,-1.2192606353106916,1.4112807490213135,-0.45589651751435595,-0.3620637363453529,-0.3242464716186264,1.5771295873440718,1.3893165983074496,1.2852239317135203,-0.19627769370552334,1.2852704040723022,0.5471190689954989,-0.8724374415478304,2.1067263932480413,1.6843547902046472,1.580640355171967,1.5168752847679545,1.3863825067100153,1.4998603802008532,1.4027381077707552,-0.3116025539572236
-0.25769203899875565,-0.2569889305394987,-0.18974511165315502,-0.2928831890655346,1.1534548692720592,1.0444651471660864,1.1161173420482489,1.0282636208074984,-0.14339017476544347,-0.09520785673511846,-0.6348550276996813,1.5475453538075998,-0.853046933494617,0.8590247088561186,-0.45589651751435595,-0.3620637363453529,-0.3242464716186264,1.66990191601137,1.481306161439158,1.3349223368572316,0.8405755317910137,1.2852704040723022,0.5471190689954989,-1.4172039645610648,1.983195083884223,1.5573195467017247,1.580640355171967,1.5549692994693234,1.4854919121833416,1.4998603802008532,1.4027381077707552,-0.3116025539572236
-0.5995205980221736,-0.6112674801071857,-0.6352644736827312,-0.5385988901313804,1.1722944509236517,1.0982772157302931,1.153918045777446,0.9925686063963396,-0.36996150998031085,-0.09520785673511846,-0.29464999989173274,1.2402077484633425,-0.18165514683181333,1.0431100555778503,-0.45589651751435595,-0.3620637363453529,-0.3242464716186264,1.5307434230104224,1.3548205121330592,1.343407430418353,0.09749738685182871,1.309010353584482,0.5471190689954989,-0.8043416261711761,1.8420164446112857,1.466580087056781,1.469095347663641,1.49782827741727,1.5053137932780065,1.5427376367108507,1.4273795288950866,-0.3116025539572236
-0.5218322891532166,-0.5342504041142125,-0.5277253173307742,-0.5078844274981431,1.209973614226836,1.0803398595422238,1.3429215644234327,1.206738692863294,0.1964668280568576,0.272971042452579,-0.370251117182388,1.035316011567171,-0.36476199773985074,1.1351527289387162,-0.45589651751435595,-0.3620637363453529,-0.3242464716186264,0.8117578758388603,0.6792721578845743,1.1143099042680744,-0.16171591952230555,1.0716108584626867,0.5471190689954989,-0.05528765702797875,2.0184897437024563,1.5028758709147585,1.469095347663641,1.4787812700665859,1.4854919121833416,1.5427376367108507,1.4273795288950866,-0.3116025539572236
-0.39753099496287475,-0.39561966732684684,-0.46627437084392165,-0.277525957748916,1.2664923591816126,1.1162145719183623,1.4185229718818277,1.1353486640409753,-0.14339017476544347,0.08888159285873028,-0.2190488826010778,1.3426536169114283,-0.6699400825865796,0.8590247088561186,-0.45589651751435595,-0.3620637363453529,-0.3242464716186264,1.0668817796739307,0.9236194349531751,1.0561264055632418,-0.4727718871712668,1.2852704040723022,0.26750814380300103,0.114951881413657,1.930253094156871,1.5754674386307137,1.5248678514178033,1.4787812700665859,1.465670031088676,1.585614893220849,1.5013037922680799,-0.3116025539572236
-0.5529076127007888,-0.5650572345113913,-0.6967154201695663,-0.44645550223168606,1.2853319408332051,1.2417760652348462,1.3618219162880316,0.9211785775740211,-0.8231041804100456,-0.739520930313589,0.23455782114285342,1.035316011567171,-0.24269076380115925,1.1351527289387162,-0.45589651751435595,-0.3620637363453529,-0.3242464716186264,1.66990191601137,1.4985542045263538,1.3312858681881794,-0.040749709881043025,1.6413696467549954,0.5471190689954989,-1.8257788568209905,2.0008424137933387,1.5573195467017247,1.5248678514178033,1.5359222921186386,1.4854919121833416,1.585614893220849,1.5013037922680799,-0.3116025539572236
-0.7082842304387028,-0.7036879712987395,-0.8196173131432539,-0.6153850467144562,1.2476527775300201,1.2238387090467768,1.1350176939128478,0.9747210991907598,-0.48324717758774455,-1.015655104704362,-0.6348550276996813,1.5475453538075998,-0.8327017278381684,1.0431100555778503,-0.45589651751435595,-0.3620637363453529,-0.3242464716186264,1.3915849300094751,1.2398335582184234,1.1821906527570458,-0.42092922589643983,0.7867314643165321,0.26750814380300103,-1.1448207030544475,1.9655477539751056,1.611763222488692,1.580640355171967,1.5359222921186386,1.465670031088676,1.6070535214758475,1.5013037922680799,-0.3116025539572236
-0.5373699509270116,-0.5342504041142125,-0.5430880539524698,-0.4618127335483047,1.209973614226836,1.0624025033541558,1.1350176939128478,1.0282636208074984,-0.25667584237287716,-0.4633867559228159,-1.1640628487342675,1.6499912222556856,-1.1785702239977944,1.5033234223821794,-0.45589651751435595,-0.3620637363453529,-0.3242464716186264,0.6262132185042634,0.5154157485562183,0.7397536313557145,-0.6801425322705741,0.9529111109017889,-0.012102781389496811,0.21709560447863838,2.124373723157159,1.648059006346669,1.6178220243414079,1.5930633141706927,1.5053137932780065,1.6070535214758475,1.5259452133924103,-0.3116025539572236
-0.5529076127007888,-0.5650572345113913,-0.5738135271958962,-0.753600128563989,1.2476527775300201,1.170026640482569,1.153918045777446,0.903331070368442,-0.7098185128026119,-1.3838340038920596,-0.8616583795716468,-0.9111554889464584,-0.7716661108688225,-0.7977434116394665,-0.45589651751435595,-0.3620637363453529,-0.3242464716186264,1.4147780121762996,1.2685802966970823,1.1361287162823868,-0.42092922589643983,1.2852704040723022,0.26750814380300103,-0.9064853492361574,1.8243691147021683,1.648059006346669,1.6178220243414079,1.5930633141706927,1.5053137932780065,1.6284921497308464,1.5259452133924103,-0.3116025539572236
-1.050112789462121,-1.0425631056678284,-1.0346956258471856,-1.1682453741125873,1.3606902674395736,1.1879639966706383,1.3429215644234327,1.1353486640409753,-0.36996150998031085,-1.015655104704362,-0.9750600555076295,0.9328701431190851,-1.1582250183413458,1.687408769103911,-0.45589651751435595,-0.3620637363453529,-0.3242464716186264,1.2292333548417032,1.0960998658251286,1.0997640295918663,0.21846359649309124,1.2377905050479432,0.26750814380300103,-0.2255271954696145,2.071431733429808,1.7569463579206024,1.6921853626802914,1.6502043362227454,1.5846013176566673,1.6284921497308464,1.5505866345167416,-0.3116025539572236
-1.1588764218786678,-1.1657904272565784,-1.2190484653077083,-0.9993158296298348,1.341850685787981,1.3673375585513285,1.3240212125588344,1.0461111280130777,-0.5965328451951782,-0.8315656551105134,-1.239663966024923,2.0597746960480285,-1.4227126918751776,1.9635367891865085,-0.45589651751435595,-0.3620637363453529,-0.3242464716186264,-0.5798270541706152,-0.6229550951986754,0.19670764344394326,-0.6801425322705741,0.8104714138287116,-0.012102781389496811,0.8299579428685273,1.7008378053383495,1.629911114417681,1.636412858926129,1.612110321521376,1.5846013176566673,1.671369406240844,1.575228055641072,-0.3116025539572236
-0.8015102010814549,-0.7961084624903108,-0.6967154201695663,-0.8611007477802844,1.0404173793625064,1.1879639966706383,0.908213471537664,0.9925686063963396,0.08318116044942393,-0.18725258153204283,-0.9372594968623019,0.9328701431190851,-1.2396058409671402,1.0431100555778503,1.087346174613852,-0.05369719562671379,-0.07975965505675342,-0.7885647936720365,-0.821307590701422,-0.12815022432470555,-0.38636745171322207,-1.492303688852703,0.26750814380300103,1.2385328351284528,1.400833196883359,1.466580087056781,1.5062770168330828,1.5359222921186386,1.5449575554673376,1.671369406240844,1.5998694767654034,-0.10562006227055344
-0.7859725393076599,-0.7807050472917126,-0.8349800497649671,-0.6768139719809132,0.8708611444981765,0.8292168729092575,0.9271138234022622,0.7962460271349644,-0.14339017476544347,-0.2792973063289672,-1.239663966024923,0.9328701431190851,-1.7278907767219065,-0.7057007382786006,0.5285858895329492,-0.05369719562671379,-0.20200306333768994,-1.2060402726748791,-1.2208872555547812,-0.4639174981005104,0.6159239996000972,-1.3261240422674465,-0.29171370658199464,0.8980537582451814,1.294949217428657,1.2669532758379032,1.3203686709858735,1.3644992259624793,1.465670031088676,1.6284921497308464,1.5998694767654034,-0.26010693103555604
-1.376403686711744,-1.3814382400369172,-1.2958621484162565,-1.3064604559621376,0.8708611444981765,0.9547783662257413,0.908213471537664,0.9211785775740211,0.3097524956642913,-0.09520785673511846,-1.2018634073795953,-0.6038178836022011,-1.0768441957155515,-0.1534446981134056,-0.24303545653115485,0.5630358858105644,0.4092139780669926,0.34789623250236845,0.26819379763975143,0.3967134202418052,-0.731985193545401,-1.7297031839744985,0.26750814380300103,-0.05528765702797875,1.294949217428657,1.3576927354828474,1.3203686709858735,1.3454522186117945,1.465670031088676,1.56417626496585,1.5998694767654034,-0.0026288164272183705
-1.5473179662234529,-1.5508758072214441,-1.6799305639589976,-1.413961075178433,0.9838986344077298,0.936841010037672,0.9460141752668612,0.903331070368442,-0.030104507158009764,-0.09520785673511846,-1.0884617314436125,0.4206408008786564,-0.751320905212374,1.227195402299582,-0.45589651751435595,-0.3620637363453529,-0.3242464716186264,0.9277232866729832,0.8258805241257346,0.8524841600963277,-0.5418954355377024,0.9054312118774298,0.26750814380300103,-0.19147928778128745,1.5773064959745295,1.3213969516248698,1.338959505570594,1.3835462333131638,1.4062043878046802,1.5427376367108507,1.5998694767654034,-0.3116025539572236
